University Name,University Code,College Name,College Code,Course Name,Course Duration,Medium,Address,Finance Type,Management Type,Intake Seats,NAAC Grade,NAAC CGPA
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,BBM(Bachelor of Business Management),3 Years,English,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,B.Com.(Computer Applications),3 Years,English,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,B.Com.(General),3 Years,English,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,B.Com.(General),3 Years,Telugu,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bhavitha Degree College, Bellampally, Adilabad, H. No. 8-1-1/3, College Road, Bellampally, Mancherial (2227)",2227,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,Telugu,"H. No. 8-1-1/3, 
College Road, 
Bellampally, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bishop Azaraiah Degree College, Dornakal, Warangal, Cathedral Compound, Dornakal, Mahabubabad (2132)",2132,"B.A(CBCS) - Economics, Political Science, Public Administration,",3 Years,Telugu,"Cathedral Compound, 
Dornakal, Mahabubabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bishop Azaraiah Degree College, Dornakal, Warangal, Cathedral Compound, Dornakal, Mahabubabad (2132)",2132,B.Com.(Computer Applications),3 Years,English,"Cathedral Compound, 
Dornakal, Mahabubabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bishop Azaraiah Degree College, Dornakal, Warangal, Cathedral Compound, Dornakal, Mahabubabad (2132)",2132,B.Com.(General),3 Years,Telugu,"Cathedral Compound, 
Dornakal, Mahabubabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bishop Azaraiah Degree College, Dornakal, Warangal, Cathedral Compound, Dornakal, Mahabubabad (2132)",2132,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"Cathedral Compound, 
Dornakal, Mahabubabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bishop Azaraiah Degree College, Dornakal, Warangal, Cathedral Compound, Dornakal, Mahabubabad (2132)",2132,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"Cathedral Compound, 
Dornakal, Mahabubabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Bishop Azaraiah Degree College, Dornakal, Warangal, Cathedral Compound, Dornakal, Mahabubabad (2132)",2132,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"Cathedral Compound, 
Dornakal, Mahabubabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Carmel Degree College, Kalyani Khani, Mandhamarri, Kalyani Khani, Mandhamarri (M), Mancherial Dist. (2533)",2533,B.Com.(Computer Applications),3 Years,English,"Kalyani Khani,
Mandhamarri (M),
Mancherial Dist.",Self-Financed,Private Unaided,60,-,-
KAKATIYA UNIVERSITY,2,"Carmel Degree College, Kalyani Khani, Mandhamarri, Kalyani Khani, Mandhamarri (M), Mancherial Dist. (2533)",2533,B.Com.(General),3 Years,English,"Kalyani Khani,
Mandhamarri (M),
Mancherial Dist.",Self-Financed,Private Unaided,60,-,-
KAKATIYA UNIVERSITY,2,"Carmel Degree College, Kalyani Khani, Mandhamarri, Kalyani Khani, Mandhamarri (M), Mancherial Dist. (2533)",2533,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Kalyani Khani,
Mandhamarri (M),
Mancherial Dist.",Self-Financed,Private Unaided,60,-,-
KAKATIYA UNIVERSITY,2,"Carmel Degree College, Kalyani Khani, Mandhamarri, Kalyani Khani, Mandhamarri (M), Mancherial Dist. (2533)",2533,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"Kalyani Khani,
Mandhamarri (M),
Mancherial Dist.",Self-Financed,Private Unaided,60,-,-
KAKATIYA UNIVERSITY,2,"Carmel Degree College, Kalyani Khani, Mandhamarri, Kalyani Khani, Mandhamarri (M), Mancherial Dist. (2533)",2533,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"Kalyani Khani,
Mandhamarri (M),
Mancherial Dist.",Self-Financed,Private Unaided,60,-,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mancherial, Adilabad, Ist Floor, Municipal Complex, Beside Municipal Office, Mancherial (2226)",2226,B.Com.(Computer Applications),3 Years,English,"Ist Floor, Municipal Complex, 
Beside Municipal Office, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mancherial, Adilabad, Ist Floor, Municipal Complex, Beside Municipal Office, Mancherial (2226)",2226,B.Com.(Computer Applications),3 Years,Telugu,"Ist Floor, Municipal Complex, 
Beside Municipal Office, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mancherial, Adilabad, Ist Floor, Municipal Complex, Beside Municipal Office, Mancherial (2226)",2226,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Ist Floor, Municipal Complex, 
Beside Municipal Office, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mancherial, Adilabad, Ist Floor, Municipal Complex, Beside Municipal Office, Mancherial (2226)",2226,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"Ist Floor, Municipal Complex, 
Beside Municipal Office, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mancherial, Adilabad, Ist Floor, Municipal Complex, Beside Municipal Office, Mancherial (2226)",2226,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,Telugu,"Ist Floor, Municipal Complex, 
Beside Municipal Office, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mangapeta, Mulugu (Dist), Mangapeta, Mulugu (DIst)(2584)",2584,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"Mangapeta, 
Mulugu (DIst)",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mangapeta, Mulugu (Dist), Mangapeta, Mulugu (DIst)(2584)",2584,B.Com.(Computer Applications),3 Years,English,"Mangapeta, 
Mulugu (DIst)",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mangapeta, Mulugu (Dist), Mangapeta, Mulugu (DIst)(2584)",2584,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Mangapeta, 
Mulugu (DIst)",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chaitanya Degree College, Mangapeta, Mulugu (Dist), Mangapeta, Mulugu (DIst)(2584)",2584,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"Mangapeta, 
Mulugu (DIst)",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Mancherial, Adilabad, H. No. 20-139, College Road, Mancherial (2180)",2180,BBA(Bachelor of Business Administration),3 Years,English,"H. No. 20-139, 
College Road, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Mancherial, Adilabad, H. No. 20-139, College Road, Mancherial (2180)",2180,B.Com.(Computer Applications),3 Years,English,"H. No. 20-139, 
College Road, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Mancherial, Adilabad, H. No. 20-139, College Road, Mancherial (2180)",2180,B.Com.(Computer Applications),3 Years,Telugu,"H. No. 20-139, 
College Road, Mancherial",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Mancherial, Adilabad, H. No. 20-139, College Road, Mancherial (2180)",2180,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Bio-Technology,",3 Years,English,"H. No. 20-139, 
College Road, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Mancherial, Adilabad, H. No. 20-139, College Road, Mancherial (2180)",2180,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"H. No. 20-139, 
College Road, Mancherial",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,"B.A(CBCS) - History, Economics, Computer Applications,",3 Years,English,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,B.Com.(Computer Applications),3 Years,English,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,B.Com.(General),3 Years,Telugu,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Bio-Technology,",3 Years,English,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanakya Degree College, Nirmal, # 5-11-78 Priyadarshini Nagar, Nirmal (2320)",2320,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"# 5-11-78 
Priyadarshini Nagar, 
Nirmal",Self-Financed,Private Unaided,0,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,"B.A(CBCS) - History, Economics, Political Science, Public Administration,",3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,BBA(Retail Operations (Apprenticeship Embedded Program)),3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,BBA(Tourism & Travel Management (Apprenticeship Embedded Program)),3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,B.Com.(Computer Applications),3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,180,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,B.Com.(General),3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,0,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Regular,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Computer Science,",3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,B.Vocational(Financial Accounting & Tax Procedures),3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,60,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chanda Kantaiah Memorial Government Arts & Science College, Warangal, Desaipet, Warangal, Warangal District Telagana. (2009)",2009,B.Vocational(Retail Marketing),3 Years,English,"Desaipet, Warangal,
Warangal District
Telagana.",Self-Financed,Government,30,Not accredited,0
KAKATIYA UNIVERSITY,2,"Chatrapathi Degree College, Echoda, Adilabad, H. No. 7-1-1/A, Echoda, Adilabad (2623)",2623,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"H. No. 7-1-1/A, 
Echoda, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chatrapathi Degree College, Echoda, Adilabad, H. No. 7-1-1/A, Echoda, Adilabad (2623)",2623,B.Com.(Computer Applications),3 Years,English,"H. No. 7-1-1/A, 
Echoda, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chatrapathi Degree College, Echoda, Adilabad, H. No. 7-1-1/A, Echoda, Adilabad (2623)",2623,B.Com.(General),3 Years,Telugu,"H. No. 7-1-1/A, 
Echoda, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chatrapathi Degree College, Echoda, Adilabad, H. No. 7-1-1/A, Echoda, Adilabad (2623)",2623,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H. No. 7-1-1/A, 
Echoda, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Chatrapathi Degree College, Echoda, Adilabad, H. No. 7-1-1/A, Echoda, Adilabad (2623)",2623,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"H. No. 7-1-1/A, 
Echoda, Adilabad",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"City Mahila Degree College, Hanamkonda, Warangal, Podduturi Complex, Main Road Near Mission Hospital, Hanamkonda, Warangal Urban(2065)",2065,BBA(Bachelor of Business Administration),3 Years,English,"Podduturi Complex, Main Road
Near Mission Hospital,
Hanamkonda, Warangal Urban",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"City Mahila Degree College, Hanamkonda, Warangal, Podduturi Complex, Main Road Near Mission Hospital, Hanamkonda, Warangal Urban(2065)",2065,B.Com.(Computer Applications),3 Years,English,"Podduturi Complex, Main Road
Near Mission Hospital,
Hanamkonda, Warangal Urban",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"City Mahila Degree College, Hanamkonda, Warangal, Podduturi Complex, Main Road Near Mission Hospital, Hanamkonda, Warangal Urban(2065)",2065,"B.Sc. Life Science(CBCS) - Botany, Zoology, Geology,Chemistry, Food Science & Quality Control,Computer Science,",3 Years,English,"Podduturi Complex, Main Road
Near Mission Hospital,
Hanamkonda, Warangal Urban",Self-Financed,Private Unaided,180,Not accredited,-
KAKATIYA UNIVERSITY,2,"City Mahila Degree College, Hanamkonda, Warangal, Podduturi Complex, Main Road Near Mission Hospital, Hanamkonda, Warangal Urban(2065)",2065,"B.Sc. Physical Science(CBCS) - Mathematics, Physics,Data Science, Statistics, Computer Science,",3 Years,English,"Podduturi Complex, Main Road
Near Mission Hospital,
Hanamkonda, Warangal Urban",Self-Financed,Private Unaided,120,Not accredited,-
KAKATIYA UNIVERSITY,2,"Crescent Degree College, Indravelly, Adilabad, D. No. 3-31, 3-32, Main Road, Indravelly (2504)",2504,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"D. No. 3-31, 3-32, 
Main Road,  
Indravelly",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Crescent Degree College, Indravelly, Adilabad, D. No. 3-31, 3-32, Main Road, Indravelly (2504)",2504,B.Com.(General),3 Years,English,"D. No. 3-31, 3-32, 
Main Road,  
Indravelly",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Crescent Degree College, Indravelly, Adilabad, D. No. 3-31, 3-32, Main Road, Indravelly (2504)",2504,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"D. No. 3-31, 3-32, 
Main Road,  
Indravelly",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Crescent Degree College, Indravelly, Adilabad, D. No. 3-31, 3-32, Main Road, Indravelly (2504)",2504,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"D. No. 3-31, 3-32, 
Main Road,  
Indravelly",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"Crescent Degree College, Indravelly, Adilabad, D. No. 3-31, 3-32, Main Road, Indravelly (2504)",2504,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,English,"D. No. 3-31, 3-32, 
Main Road,  
Indravelly",Self-Financed,Private Unaided,50,Not accredited,-
KAKATIYA UNIVERSITY,2,"C.V. Raman Degree & PG College, Mancherial, Adilabad, Bellampelly Chourastha, Near Hanuman Temple Line, Mancherial, Pin Code:504208 (2149)",2149,BBA(Bachelor of Business Administration),3 Years,English,"Bellampelly Chourastha, Near Hanuman Temple Line, Mancherial, Pin Code:504208",Self-Financed,Private Unaided,60,Not accredited,-
KAKATIYA UNIVERSITY,2,"C.V. Raman Degree & PG College, Mancherial, Adilabad, Bellampelly Chourastha, Near Hanuman Temple Line, Mancherial, Pin Code:504208 (2149)",2149,B.Com.(Computer Applications),3 Years,English,"Bellampelly Chourastha, Near Hanuman Temple Line, Mancherial, Pin Code:504208",Self-Financed,Private Unaided,240,Not accredited,-
